t_hours,pv_pu,tap_ops_this_step,v_pu_regulator_adjacent,v_pu_midpoint,v_pu_end_of_feeder
14.08388888888889,0.9138039066451813,0,0.9999913613517792,1.0228045284353027,1.0084513641060404
14.084166666666667,0.9137742671964045,0,0.9999913606475328,1.022804373526213,1.008451125444273
14.084444444444443,0.9137446229667339,0,0.9999913599431852,1.0228042185950559,1.0084508867492736
14.084722222222222,0.9137149739563867,0,0.9999913592387367,1.0228040636418327,1.008450648021045
14.085,0.9136853201655798,0,0.9999913585341873,1.022803908666546,1.0084504092595916
14.085277777777778,0.9136556615945314,0,0.9999913578295369,1.0228037536691972,1.0084501704649156
14.085555555555555,0.9136259982434579,0,0.9999913571247855,1.0228035986497885,1.0084499316370208
14.085833333333333,0.9135963301125768,0,0.9999913564199332,1.022803443608322,1.0084496927759108
14.086111111111112,0.9135666572021057,0,0.9999913557149797,1.0228032885447995,1.0084494538815887
14.086388888888889,0.9135369795122622,0,0.9999913550099254,1.0228031334592234,1.0084492149540578
14.086666666666666,0.9135072970432636,0,0.99999135430477,1.022802978351595,1.0084489759933217
14.086944444444445,0.9134776097953269,0,0.9999913535995141,1.0228028232219166,1.0084487369993835
14.087222222222223,0.9134479177686702,0,0.999991352894157,1.02280266807019,1.0084484979722463
14.0875,0.9134182209635108,0,0.9999913521886988,1.0228025128964173,1.008448258911914
14.087777777777777,0.9133885193800667,0,0.99999135148314,1.0228023577006002,1.008448019818389
14.088055555555556,0.9133588130185547,0,0.9999913507774801,1.0228022024827408,1.0084477806916754
14.088333333333333,0.9133291018791935,0,0.9999913500717196,1.0228020472428414,1.0084475415317766
14.08861111111111,0.9132993859622002,0,0.999991349365858,1.0228018919809037,1.0084473023386962
14.088888888888889,0.9132696652677923,0,0.9999913486598956,1.0228017366969298,1.0084470631124367
14.089166666666667,0.9132399397961881,0,0.9999913479538319,1.0228015813909208,1.0084468238530013
14.089444444444444,0.9132102095476053,0,0.9999913472476679,1.0228014260628797,1.0084465845603943
14.089722222222221,0.9131804745222618,0,0.9999913465414029,1.0228012707128082,1.0084463452346186
14.09,0.913150734720375,0,0.999991345835037,1.0228011153407082,1.0084461058756775
14.090277777777779,0.9131209901421635,0,0.9999913451285702,1.0228009599465813,1.0084458664835736
14.090555555555556,0.913091240787845,0,0.9999913444220029,1.02280080453043,1.0084456270583118
14.090833333333332,0.9130614866576375,0,0.9999913437153344,1.0228006490922559,1.0084453875998942
14.091111111111111,0.9130317277517587,0,0.9999913430085653,1.022800493632061,1.0084451481083243
14.09138888888889,0.9130019640704269,0,0.9999913423016954,1.0228003381498472,1.0084449085836058
14.091666666666667,0.9129721956138606,0,0.9999913415947246,1.022800182645617,1.008444669025742
14.091944444444444,0.9129424223822776,0,0.9999913408876532,1.0228000271193716,1.0084444294347363
14.092222222222222,0.912912644375896,0,0.9999913401804807,1.0227998715711133,1.0084441898105914
14.092500000000001,0.912882861594934,0,0.9999913394732075,1.0227997160008444,1.0084439501533116
14.092777777777778,0.9128530740396102,0,0.999991338765834,1.022799560408566,1.0084437104628994
14.093055555555555,0.9128232817101426,0,0.9999913380583593,1.0227994047942808,1.0084434707393581
14.093333333333334,0.9127934846067496,0,0.9999913373507837,1.0227992491579903,1.0084432309826916
